key_algorithm_oid,test_result
1.3.6.1.4.1.2.267.7.8.7,F
1.3.6.1.4.1.2.267.7.4.4,F
1.3.6.1.4.1.2.267.7.6.5,F
1.3.9999.3.1,F
1.3.9999.3.4,F
